,TMDB_ID,Name,Birthday,Deathday,Gender,Place of Birth,Popularity
1181950,1181950,Cecilia Ahern,,,0,,0.000448
81217,81217,Sarah Lancaster,1980-02-12,,1,"Overland Park, Kansas, U.S.A.",1.320554
1272862,1272862,Emma Tremblay,,,0,,0.262777
1281388,1281388,Bill Dubuque,,,0,,0.174243
586951,586951,Jonathan Brugh,,,2,,0.018271
1286794,1286794,Cori Gonzalez-Macuer,,,2,"Santiago, Chile",0.008891
1286796,1286796,Stuart Rutherford,,,2,,0
1439931,1439931,Ben Fransham,,,2,,0.033909
1286797,1286797,Jackie van Beek,,,1,,0
1341670,1341670,Elena Stejko,,,1,,0.005897
1233372,1233372,Jason Hoyte,,,2,New Zealand,3e-06
1780262,1780262,Karen O'Leary,,,1, New Zealand,0.036
1447381,1447381,Simon Otto,,,0,,0.027518
1271473,1271473,Mason Dye,1994-07-15,,2,"Shawnee, Oklahoma, USA",0.316858
142206,142206,Dylan Bruce,1980-04-21,,2,"Vancouver, British Columbia, Canada",0.916136
1271474,1271474,Ava Telek,,,0,,0.000256
1271482,1271482,Maxwell Kovach,,,0,,7e-06
110472,110472,Chad Willett,1971-10-10,,2,,0.00217
1585738,1585738,Beau Daniels,,,0,,1e-05
1216568,1216568,Andrew Kavadas,,,2,,3e-06
928830,928830,Deborah Chow,,,0,,1e-06
1271472,1271472,Virginia C. Andrews,,,0,,0.051401
168383,168383,Kayla Alpert,,,0,,2.2e-05
38571,38571,John Beasley,1943-06-26,,2,"Omaha, Nebraska, USA",0.268969
53252,53252,Noel Gugliemi,1970,,2,"Santa Monica, California, USA",1.04983
3979,3979,Castulo Guerra,1945-08-24,,2,"Córdoba, Argentina",1.1e-05
87295,87295,Richard Grieco,1965-03-23,,2,"Watertown, New York, US",0.741724
1187106,1187106,Amber Stevens,1986-10-07,,1,Los Angeles - California - USA,0.802809
1090787,1090787,Oren Uziel,,,0,,0.336805
59918,59918,Rodney Rothman,,,2,,0.00118
1352956,1352956,Veronica Roth,,,0,,1.031068
1318328,1318328,Julien Bensimhon,,,0,,0.01512
1318329,1318329,Heather Paige Cohn,1990-02-20,,1,,1.696962
117672,117672,Chris O'Brien,,,0,,0
80732,80732,Jean Louise O'Sullivan,,,1,"Pennsylvania, USA",0.275605
1181339,1181339,Melvin Gregg,,,0,,3.6e-05
1386925,1386925,Anna Beletzki,,,0,,0.001063
1395209,1395209,Eli Bildner,,,2,"Phoenix, Arizona, USA",2.8e-05
1496350,1496350,Janna VanHeertum,1985-07-26,,1,New York - USA,0.336
1496351,1496351,Jacquelina Cardinale,,,0,,0.556
1318326,1318326,Jacob Cooney,,,0,,2.3e-05
1318327,1318327,Brandon Trenz,,,0,,0.4
969218,969218,Bruno Mars,1985-10-08,,2,"Honolulu, HI",0.058633
60255,60255,Jake T. Austin,1994-12-03,,2,"New York City, New York, USA",1.613539
1524786,1524786,Carlos Kotkin,,,0,,0.000112
87822,87822,Damon Wayans Jr.,1982-07-30,,2,"Huntington, Vermont, USA",1.99179
1251286,1251286,Jon Lajoie,1980-08-21,,2,"Longueuil, Quebec, Canada",0.003025
1214835,1214835,Natasha Leggero,1974-03-26,,1,Rockford - Illinois - USA,2.299302
65734,65734,Luke Greenfield,1972-02-05,,2,"Manhassett, New York, USA",0.526514
1215771,1215771,Nicholas Thomas,,,0,,1e-06
1274232,1274232,Ariane Rinehart,,,0,,0.005228
230680,230680,Douglas Booth,1992-07-09,,2,"Greenwich, London, England, UK",2.794647
221985,221985,Jamie Blackley,1991-07-08,,2,"Douglas, Isle of Man, Crown dependency",0.621605
58804,58804,Gabrielle Rose,1954,,1,Canada ,0.128043
1369431,1369431,Ali Milner,,,1,Canada -,0.4
1284493,1284493,R.J. Cutler,,,0,,0.006281
1406202,1406202,Gayle Forman,,,0,,1.2
1106859,1106859,Anthony Cumia,,,0,,0.04536
196500,196500,Todd Glass,1964-12-16,,2,Philadelphia - Pennsylvania - USA,7.2e-05
1106860,1106860,Gregg Hughes,,,0,,0.168
1221695,1221695,Bonnie McFarlane,,,0,,0
135855,135855,Jim Norton,1968-07-19,,2,Bayonne - New Jersey - USA,0.000447
1240868,1240868,Chelsea Peretti,1978-02-20,,1,Oakland - California - USA,0.530917
440414,440414,Amy Schumer,1981-06-01,,1,"New York, New York, USA",1.266841
1193861,1193861,Morgana O'Reilly,1985-08-19,,1,New Zealand,0.705663
1288797,1288797,Rima Te Wiata,,,0,,0.4875
1300289,1300289,Glen-Paul Waru,,,0,,0.000171
5540,5540,Cameron Rhodes,,,0,,2.1e-05
1300290,1300290,Millen Baird,,,0,,0.0108
173455,173455,Ross Harper,,,2,,7.2e-05
1214345,1214345,Bruce Hopkins,1955-11-25,,0,,0
586950,586950,Ryan Lampp,,,2,,0.8
1300297,1300297,Wallace Chapman,,,0,,0.004536
1288796,1288796,Gerard Johnstone,,,0,,0.009072
1727260,1727260,Rose Damon,,,0,,0.2352
937913,937913,Morgan Spector,1980-10-04,,2,"Santa Rosa, California, USA",0.00952
67784,67784,Ross Bickell,1947-01-14,,0,"Hackensack, New Jersey, USA",2.7e-05
1445490,1445490,Ashley Hudson,,,0,,0.00324
589650,589650,Sam Reid,1987-02-19,,2,New South Wales Australia,0.834324
1363414,1363414,Laura Wade,,,0,,0.004854
1014715,1014715,Hannah Levien,,,0,,0.4
1555891,1555891,Emma Rose Maloney,,,0,,0.00324
1557128,1557128,Simon Barbaro,,,0,,0
1881166,1881166,Marshall Dunn,,,0,,0
1881168,1881168,Colin Flynn,,,0,,0
1282041,1282041,Emile Edwin Smith,1971-10-07,,2,"Sierra Madre, California, USA",1e-06
558864,558864,H. Perry Horton,1977-09-08,,2,,4e-06
1205579,1205579,Glenn Miller,1974-10-03,,2,"Simi Valley, California, USA",0.156
1274505,1274505,Scott Rothman,,,0,,0.021168
1274506,1274506,Rajiv Joseph,,,0,,0
1356528,1356528,Carson Bolde,,,0,,1.6e-05
1080778,1080778,Max Borenstein,,,2,"Los Angeles, California, USA",0.566268
1192759,1192759,Lucy Fry,1992-03-13,,1,"Wooloowin, Brisbane, Australia",3.554206
562730,562730,Danila Kozlovsky,1985-05-03,,2,"Moscow, RSFSR, USSR [now Russia]",0.80187
1192761,1192761,Dominic Sherwood,1990-02-06,,2,"Kent, England",0.163659
120932,120932,Claire Foy,1984-04-16,,1,"Stockport, Greater Manchester, UK",1.578287
1192767,1192767,Richelle Mead,,,0,,5.8e-05
1825348,1825348,Toby Ford,,,0,,0.0108
198150,198150,Ike Barinholtz,1977-02-18,,2,Chicago - Illinois - USA,1.491549
934243,934243,Halston Sage,1993-05-10,,1,"Los Angeles, California, USA",2.499654
500427,500427,Hannibal Buress,1983-02-04,,2,"Chicago, Illinois, US",2.1e-05
1085179,1085179,Andrew J. Cohen,,,2,USA,0.000109
184582,184582,Brendan O'Brien,,,0,,1e-06
1367568,1367568,Daisy Bevan,1992,,1,,2.2e-05
1334800,1334800,Omiros Poulakis,,,0,,2e-06
1303061,1303061,Prometheus Aleifer,1982,,0,Athens - Greece,0.4
1303062,1303062,Nikos Mavrakis,1989-03-24,,0,"Ermoupoli, Syros, Greece",0.00635
1367569,1367569,James Sobol Kelly,,,0,,0
1354930,1354930,Jane Jackson,,,0,,0.000172
1193273,1193273,Jocelyn DeBoer,,,0,Illinois - USA,0.000598
88932,88932,Ingrid Haas,,,1,Toronto - Ontario - Canada,0.591568
1048692,1048692,Amrita Acharia,1990-12-24,,1,Nepal,0.756569
1372555,1372555,Lara Adkins,,,0,,0.12
1372556,1372556,Mark Booker,1982-08-15,,2,"Ogallala, Nebraska, USA",3.9e-05
1372557,1372557,Mike Delange,,,0,,0.12
1372558,1372558,Chelsie Hartness,,,0,,0
1372559,1372559,Matt Harwell,,,0,,0.14112
1372560,1372560,Jessica Hotovy,,,0,,0.56
1372561,1372561,Eliot Irvin,,,0,,0
1297948,1297948,Daniel B. Iske,,,0,,0
1372562,1372562,Wendy Iske,,,0,,0
1372563,1372563,Melanie Recker,,,1,,0.0108
1372569,1372569,Scott Coleman,,,0,,0
1296517,1296517,Theodus Crane,,,0,,0.000685
73534,73534,Celesta Hodge,1980-10-10,,1,"Mendocino County, California, USA",0.010246
129023,129023,Mike Mayhall,,,0,,0.000669
1277050,1277050,David Grovic,,,0,,0
117230,117230,Paul Conway,,,0,,1e-06
1304599,1304599,Brian Doe,,,0,,1.5e-05
972599,972599,Katie Crown,1985,,1,"Oakville, Ontario, Canada",0.113037
1279941,1279941,Simon Hill,,,0,,0.000921
1427558,1427558,Mark Oliver,,,0,,0.000223
1427560,1427560,Rebecca Shoicet,,,0,,0.000409
1427561,1427561,Patricia Pattenden,,,0,,0.12
83424,83424,Peter New,1971-10-30,,2,"Vancouver, British Columbia, Canada",2e-06
105830,105830,James Kyson,1975-12-13,,2,"Seoul, South Korea",0.040845
1643635,1643635,Charles Lawlor,,,0,,0.8
1746117,1746117,Andrew Jacobs,1993-11-18,,2,,0.000308
1105711,1105711,Richard Cabral,,,2,,1.178024
1116973,1116973,Carlos Pratts,1986-08-21,,0,,0.000112
188347,188347,Jorge Diaz,,,0,,0.000124
1117232,1117232,David Fernandez Jr.,1976-04-04,,2,San Diego - California - USA,0.000395
1282218,1282218,Crystal Santos,,,0,,0.039361
1282221,1282221,Catherine Toribio,,,0,,5e-05
79792,79792,Laura Allen,1974-03-21,,1,"Portland, Oregon, USA",1.243498
127612,127612,Elizabeth Whitmere,1981-05-08,,1,"Timmins, Ontario, Canada",0.0458
1381786,1381786,Christian Distefano,,,0,,3e-06
1366350,1366350,John MacDonald,,,0,,0.000163
1216011,1216011,Andy Powers,,,0,,0.227504
1381787,1381787,Sarah Scheffer,,,1,,8.8e-05
1381790,1381790,Julia Long,,,0,,0
1293994,1293994,Jon Watts,1981-06-28,,2,"Fountain, Colorado, United States",0.000185
86498,86498,Gabriel Iglesias,1976-07-15,,2,"San Diego, California, USA",1.830689
1265056,1265056,Jorge R. Gutierrez,,,0,,0.001144
2015826,2015826,Tiffany Renee Shreve,,,0,,6e-06
2015835,2015835,Lorenzo Russell Bambino,,,0,,3e-06
1345133,1345133,Kevin Vance,,,0,,0.000104
1445602,1445602,Jude Swanberg,,,0,,0.0576
1445606,1445606,Chris Swanson,,,2,,0.002667
1445607,1445607,Eldar Kim,,,0,,0.036
1078128,1078128,Megan Mercier,,,0,,0.000386
1445657,1445657,Chris Renton,,,0,,1e-06
1331880,1331880,Ben Radcliffe,,,2,,0.000118
1331881,1331881,Isabella Steinbarth,,,0,,0.000202
1182722,1182722,Jon Brown,,,2,,0.000883
220997,220997,James Griffiths,,,2,,7.3e-05
1839584,1839584,Erika Bagnarello,,,0,,0
97604,97604,Kevin Rahm,1971-01-07,,2,"Mineral Wells, Texas, USA",2.127
61084,61084,Michael Hyatt,,,1,,0.059534
18293,18293,Kathleen York,,,1,Los Angeles - California - USA,4.4e-05
1152043,1152043,Carolyn Gilroy,1990-09-11,,1,,0.000167
36060,36060,Price Carson,,,2,,4.5e-05
88081,88081,Laura Chiatti,1982-07-15,,0,"Castiglione del Lago, Perugia",0.214479
78713,78713,Caterina Guzzanti,1976-06-05,,0,,0.004302
1325733,1325733,Giovanna Rei,1975-03-31,,1,"Naples, Italy",2.2e-05
1385590,1385590,Raffaele Braia,,,0,,0
1385591,1385591,Fabrizio Buompastore,,,0,,0.000172
1385592,1385592,Domenico Fortunato,,,2,,0.04536
1325732,1325732,Manuela Tempesta,,,0,,2.9e-05
1188558,1188558,Jeremy Jordan,1984-11-20,,2,"Corpus Christi, Texas, USA",2.739037
212044,212044,Natalie Knepp,1983-04-14,,1,Aurora - Ohio - USA,0.039362
1572043,1572043,Bettina Bresnan,,,0,,1.5e-05
1714289,1714289,Allison Macri,,,0,,0.12
1213620,1213620,Alan Simpson,,,0,,0.000197
928698,928698,Nic Novicki,,,0,,0
1714290,1714290,Tamara Mintz,,,0,,0
1111703,1111703,Malte Arkona,,,0,,0
48291,48291,Bernhard Hoëcker,1970-03-20,,0,,0.000101
1377783,1377783,Dietrich Grönemeyer,1952-11-12,,0,Clausthal-Zellerfeld-Germany,0.168
1377784,1377784,Peter Claridge,,,0,,5.6e-05
78245,78245,Shahid Kapoor,1981-02-25,,2,"New Delhi, India",1.710809
130991,130991,Shraddha Kapoor,1989-03-03,,1," Mumbai, Maharashtra, India",1e-05
86020,86020,Kay Kay Menon,1966-10-02,,2,"Kerala, India",0.007384
87550,87550,Vishal Bhardwaj,1960-08-04,,2,,0.003076
1338808,1338808,Basharat Peer,,,0,,1e-06
1286655,1286655,Zen McGrath,,,0,,0.000188
19489,19489,Peter McRobbie,1943-01-31,,2,"Hawick, Borders, Scotland, UK",1.556618
1292552,1292552,Winta McGrath,,,0,,0.0108
940446,940446,Nancy Drake,,,1,"Winnipeg, Manitoba, Canada",1.2e-05
81494,81494,Judy Cook,,,0,,0.592
1292553,1292553,Carson Nattrass,,,0,,0.00324
1153569,1153569,Farah Zeynep Abdullah,1989-08-17,,1,"Besiktas, Istanbul, Turkey",2.568824
96977,96977,Mehmet Günsür,1975-05-08,,2,"Istanbul , Turkey",0.010594
134497,134497,Kerem Bursin,1987-06-04,,2,"Istanbul, Turkey",0.138662
145394,145394,Hümeyra,1947-10-15,,1,"Ankara, Turkey",1.020931
1380796,1380796,Işıl Yücesoy,,,1,,0.001063
1380797,1380797,Gozde Cigaci,,,0,,0.070426
1363410,1363410,Gurkan Uygun,,,2,,0.000409
142857,142857,Çağan Irmak,,,0,,0.561489
213394,213394,Matthew Beard,1989-03-25,,2,"London,  England",0.032522
221850,221850,Graham Moore,,,0,,2.6e-05
1181353,1181353,Ryan Eggold,1984-08-10,,2,"Southern California, California, USA",2.849846
972671,972671,William Levy,1980-08-29,,2,,0.452459
999320,999320,Cocoa Brown,1972,,1,Newport News - Virginia - USA,0.000282
71607,71607,Aurel Manthei,1974,,2,"Wuppertal, Germany",1e-06
15121,15121,Simon Schwarz,1971-01-10,,2," Vienna, Austria",0.368059
1661931,1661931,Lauritz Greve,,,0,,0.000103
54750,54750,Sandro Lohmann,1991-12-02,,2,,0.002667
1661933,1661933,Nikolaus Frei,,,0,,0
1385356,1385356,Amelie Plaas-Link,1989-07-20,,1,"Dortmund, Germany",0.019656
1435084,1435084,Heike Koslowski,,,1,,2.2e-05
1378416,1378416,Mark Monheim,1977,,2,"Bonn, Germany",0.128419
1378417,1378417,Martin Rehbock,,,0,,0.09576
1218218,1218218,Thomas Sadoski,,,0,,0.000972
1223463,1223463,Keene McRae,,,2,,0.000108
91520,91520,Michiel Huisman,1981-07-18,,2,"Amstelveen, Noord-Holland, Netherlands",2.484609
1272612,1272612,Cliff De Young,1945-02-12,,2,"Los Angeles, California, USA ",0.000921
1837277,1837277,Urs Hirschbiegel,,,2,,9e-06
1263516,1263516,Cheryl Strayed,,,0,,1.1e-05
113919,113919,Hynden Walch,1971-02-01,,1,"Davenport, Iowa, U.S.",1.019843
963818,963818,Troy Baker,1976-04-01,,2,"Dallas, Texas, U.S.",0.752383
136930,136930,Chris Cox,,,2,,0.000349
1603029,1603029,Rodney Osborne,,,0,,2e-06
1603030,1603030,Canon Buckingham,,,0,,0.07056
1603031,1603031,Miranda Parham,,,0,,9.5e-05
1144724,1144724,Carson Nicely,,,2,,0.000157
1603033,1603033,Zach Kepple,,,0,,0.000274
1603034,1603034,Tiffany Griffin,,,0,,0.168
1603035,1603035,James DeArmond,,,0,,2e-06
1603038,1603038,David Hayes,,,0,,0
1603039,1603039,John Cawthon,,,0,,0
53104,53104,David Skinner,,,2,,0.190056
1603050,1603050,Derrick Granado,,,0,,0.004536
1357266,1357266,Amanda Troya,,,0,,0.05328
1533987,1533987,Zoe Margaret Colletti,,,0,,2.6e-05
1889776,1889776,Stanley D. Williams,,,0,,0
575662,575662,Antoine-Olivier Pilon,1997-06-23,,2,"Montréal, Québec, Canada",1.4e-05
123185,123185,Alexandre Goyette,,,0,,8e-06
1440314,1440314,Michèle Lituac,,,1,,4e-06
1440315,1440315,Viviane Pascal,,,1,,0.038525
1158762,1158762,Ted Pluviose,,,2,,0.000171
1277195,1277195,Noah Wiseman,,,0,,3.168054
220442,220442,Hayley McElhinney,1974-09-12,,1,,0.001004
1413763,1413763,Barbara West,,,1,,0.072
1399368,1399368,Benjamin Winspear,,,0,,3.5e-05
1277196,1277196,Cathy Adamek,,,0,,1.5e-05
79715,79715,Craig Behenna,1973-09-23,,0,,2.1e-05
96464,96464,Adam Morgan,1961-04-17,,0,Adelaide - South Australia - Australia,0.072
1413438,1413438,Peta Shannon,,,0,,0.95772
164554,164554,Jennifer Kent,1971-01-01,,0,Sydney - Australia,0.192
1428878,1428878,Taera Shroff,,,0,,0.000172
1617697,1617697,Avi Nash,,,0,,0.001557
1218277,1218277,Samantha Bee,1969-10-25,,1,Toronto - Ontario - Canada,4e-05
76234,76234,Matt Salinger,,,0,,0.002467
1844782,1844782,Michael S. Chandler,,,0,,0
1825451,1825451,Melinda Ziyadat,,,0,,1e-06
1264233,1264233,Isaac Andrews,,,0,,0.07832
1278434,1278434,Júlia Rabello,,,0,,9.2e-05
1323733,1323733,Paulo Tiefenthaler,,,0,,0.000241
84149,84149,Marcos Palmeira,1963-08-19,,2,"Rio de Janeiro, Rio de Janeiro, Brazil",1.129083
1396791,1396791,João Vicente de Castro,,,0,,0.01512
1691095,1691095,Rodrigo Sant'anna,,,0,,0.001264
1653705,1653705,Luana Martau,,,0,,0
1265054,1265054,Martha Nowill,,,0,,0
1179232,1179232,Taumaturgo Ferreira,1956-01-17,,2,"São Paulo, São Paulo, Brazil",0.736
1346253,1346253,Daniel Furlan,,,0,,1e-06
1387013,1387013,Fábio Mendonça,,,0,,0.0108
1279817,1279817,Imogene Wolodarsky,,,1,,0.000308
1279818,1279818,Ashley Aufderheide,,,1,,4e-06
164396,164396,Beth Dixon,,,1,,1e-06
1183867,1183867,Georgia Lyman,,,0,,0.002286
1360002,1360002,William Xifaras,,,0,,1.1e-05
99100,99100,Mary O'Rourke,,,1,,0.036
346352,346352,Diana Hardcastle,,,1,Nigeria,1e-06
1330044,1330044,Diarmaid Murtagh,,,2,"Kingscourt, County Cavan, Ireland",0.00877
82351,82351,Henrik Ruben Genz,,,0,,0.036
53804,53804,Marcus Sakey,,,0,,0.041489
1072882,1072882,Mindy Robinson,1980-02-14,,1,"Fall River, Massachusetts, United States",0.021088
1246933,1246933,Erika Jordan,1982-05-19,,1,"Ansbach, Bavaria, Germany",0.930742
1371395,1371395,Jerry Corley,,,0,,0.021168
1371396,1371396,Rob Rose,,,0,,0
1971112,1971112,Damien Trapletti,,,0,,2.1e-05
1125175,1125175,Batiste Sornin,,,0,,0.0108
1381361,1381361,Pili Groyne,2003,,1,Belgium,0.000365
1381362,1381362,Simon Caudry,,,0,,5.2e-05
1036349,1036349,Lara Persain,,,0,,0.4
54626,54626,Alain Eloy,,,0,,0.00054
1689510,1689510,Myriem Akeddiou,,,1,,1e-05
1125858,1125858,Marika Piedboeuf,,,0,,2e-06
109435,109435,Wang Zhi-Wen,1966-06-25,,0,"Shanghai, China",1.659843
550689,550689,Hao Lei,1978-11-01,,0,"Jilin, China",0.233699
1172609,1172609,Yuan Quan,1977-10-16,,1,"Hubei, China",0.016181
1293226,1293226,Ding Jiali,1959-12-16,,0,Jiamusi,0.029635
1376105,1376105,Zhu Yawen,1984-04-21,,0,,1.399869
1376106,1376106,Huang Xuan,1985-03-03,,2,"Lanzhou, Gansu, China",0.034853
565378,565378,Wang Qian-Yuan,1972-06-27,,2,"Shenyang, Liaoning Province, China",0
71047,71047,Qiang Li,1968-01-01,,0,,0.00496
1379377,1379377,Summer Jike,,,0,,0.8
63585,63585,Andy On,1976-05-11,,2,"Providence, Rhode Island, USA",0.073263
1358971,1358971,Anoja Dias Bolt,,,1,,0.4
182948,182948,Byron Lawson,1968-08-26,,2,,0.000273
216782,216782,Fernando Chien,,,2,,0.026107
1265906,1265906,Jawed El Berni,,,0,,0.000166
1358970,1358970,Preston Baker,,,0,,0.4
1358976,1358976,Nick Powell,,,0,,2e-06
212684,212684,James Dormer,,,0,,0.7952
1327853,1327853,J. Michael Trautmann,,,2,"Milwaukee, Wisconsin, USA",0
1352328,1352328,Dana Melanie,1992-03-19,,1,"Woodland Hills, California, USA",4e-06
1352329,1352329,Daniel Fredrick,,,2,,0.4
61839,61839,Clint James,1974-10-15,,2,"Alexandria, Louisiana, USA",0.000214
1352332,1352332,Victoria Spencer Smith,,,1,,0.24
1352333,1352333,Darren Kennedy,,,2,,3e-06
1352334,1352334,Shannon Knopke,,,1,,0
1352331,1352331,Caleb Cox,,,0,,0.156
1352335,1352335,Chance Nichols,,,0,,8e-06
1352337,1352337,Jake Gregory,,,0,,0.001264
1375056,1375056,Miles Harrington,,,0,,1.6e-05
1375057,1375057,Alex Child,,,0,,0
1378153,1378153,Evan K. Euliss,,,0,,0
1981065,1981065,Joseph D. Blackerby,,,0,,4e-06
1981066,1981066,Stephen Hill,,,0,,1.1e-05
576474,576474,Juliana Harkavy,1985-01-01,,1,New York - USA,1.588636
1046665,1046665,Joshua Mikel,,,0,,0.071365
937370,937370,Natalie Victoria,1982-10-05,,1,,0.007223
1522029,1522029,Sarah Sculco,,,0,,0
1541823,1541823,Kathryn Kilger,,,0,,0.036
1541824,1541824,Mary Lankford Poiley,,,0,,5e-06
1745337,1745337,Lindsi Jeter,,,0,,0.52
564584,564584,Randy Molnar,,,0,,0.242138
1205178,1205178,Scott Poiley,,,0,,0.05112
111059,111059,Anthony DiBlasi,,,2,,5e-06
115974,115974,Adam Pally,1982-03-18,,2,"New York City, New York, USA",0.429818
111678,111678,Thomas Middleditch,1982-03-10,,2,"Nelson, British Columbia, Canada",0.810271
1272905,1272905,Steffie Grote,,,1,,0.005061
1235012,1235012,Taryn Terrell,1985-12-28,,1,"New Orleans, Louisiana, USA",1e-05
1274522,1274522,Mike Gagerman,,,0,,2.5e-05
26971,26971,Andrew Waller,,,2,,0.000163
584324,584324,Revathi,1966-07-08,,2,"Kochi, Kerala, India",0.004188
1421861,1421861,Sayani Gupta,1985-01-01,,1,"Kolkata, West Bengal, India",6e-06
1337286,1337286,Shonali Bose,,,0,,0.000801
1807925,1807925,Nilesh Maniyar,,,0,,0.01404
1292678,1292678,Milford Graves,,,0,,0.00104
1191330,1191330,John Buffalo Mailer,,,0,,0.0468
1292679,1292679,Madyn G. Coakly,,,0,,0.2184
1292680,1292680,Joan La Barbara,,,0,,0.000343
116018,116018,Matthew Barney,1967-03-25,,0,,0.0324
1279279,1279279,Virginia Gardner,1995-04-18,,1,"Sacramento, California, USA",0.647289
515628,515628,Sofia Black-D'Elia,1991-12-24,,1,"Clifton, New Jersey, United States",1.77469
76412,76412,Allen Evangelista,1982-01-05,,0,,0.000264
68180,68180,Gary Grubbs,1949-11-14,,2,Amory - Mississippi - USA,0.001511
145323,145323,Patrick Johnson,1993-02-19,,0,,3e-06
1374156,1374156,Hillary Harley,,,0,,0.4
1099862,1099862,Dean Israelite,,,0,,0.3696
1270553,1270553,Jason Pagan,,,0,,0.0504
1270554,1270554,Andrew Stark,,,0,,0.024833
1220189,1220189,Karl Davies,1982-08-06,,2,,0.738076
233093,233093,Jack McMullen,1991-02-22,,2,,0.731656
1093974,1093974,Brigitte Millar,,,0,,2e-06
1509638,1509638,Zeb Moore,,,2,,2e-06
1544482,1544482,Liam O'Brien,1980-01-11,,2,"Limerick, Ireland",2e-06
1637943,1637943,James Browne,,,2,,0
1509639,1509639,Stéphanie Joalland,,,0,,0.1008
1550526,1550526,Fiona Graham,,,0,,0.5884
221773,221773,Saori Hayami,,,1,,2.778168
89879,89879,Soichiro Hoshi,1972-05-30,,2,,0.003363
1182771,1182771,Oogame Asuka,,,0,,0.00635
1254070,1254070,Mina,1984-02-13,,0,"Gifu, Gifu Prefecture, Japan",0.24
1254069,1254069,Iori Nomizu,1985-10-18,,0,"Gunma Prefecture, Japan",0.06552
1221877,1221877,Ayahi Takagaki,1985-10-25,,1,"Tokyo Prefecture, Japan",0.000191
1154452,1154452,Tatsuhisa Suzuki,,,0,,0.4
1239389,1239389,Kaori Fukuhara,1986-08-11,,0,"Chiba Prefecture, Japan",0.001243
133885,133885,Hisashi Saito,,,0,,0.001119
1254073,1254073,Suu Minazuki,,,0,,2e-06
1656251,1656251,Osamu Tadokoro,,,0,,0.0108
1699663,1699663,Yoshihiro Watanabe,,,0,,0.2184
168877,168877,Finn Wittrock,1984-10-28,,2,,0.007347
1195382,1195382,Sharon Hinnendael,1986-05-22,,0,,0
1583941,1583941,Jill Evyn,1984-01-02,,1,"Brownsville, Texas, USA",0.000232
215426,215426,Constance Brenneman,1980-04-27,,1,"Gallipolis, Ohio, USA",0.018423
929616,929616,Marina Rice Bader,,,0,,8e-06
936836,936836,Jang Hee-jin,1983-05-03,,1," Seoul, South Korea",0.137985
144591,144591,Kim Sae-ron,2000-07-31,,1,South Korea,2.644599
240948,240948,Moon Sung-keun,1953-05-28,,2,"Tokyo, Japan",0.003714
1333030,1333030,Son Jong-hak,1967-06-20,,0,,1.3e-05
1333031,1333031,Gong Myung,1994-05-26,,2,,0.00177
1312149,1312149,July Jung,,,0,,0.036
1351547,1351547,Dandara de Morais,,,0,,1e-06
1351548,1351548,Geová Manoel do Santos,,,0,,0
1135710,1135710,Gabriel Mascaro,1983-09-24,,2,"Recife, Pernambuco, Brazil",0.016582
1404947,1404947,Maria Salvino dos Santos,,,0,,8e-06
1404948,1404948,Antônio José dos Santos,,,0,,0
1404625,1404625,Rachel Ellis,,,0,,0
1404631,1404631,Pedro Maia,,,0,,0.0504
1404632,1404632,Ana Lucia Diniz,,,0,,0
1364108,1364108,Patrick Tobin,,,0,,3e-06
1164238,1164238,Stuart Allan,,,2,,2.3e-05
220303,220303,Grant Morrison,1960-01-31,,0,,0.002744
127463,127463,Joe R. Lansdale,,,0,,1.136
1167896,1167896,Ned Benson,,,0,,0.2663
1093632,1093632,Colin Donnell,1982-10-09,,2,"St. Louis, Missouri, USA",0.010727
87932,87932,Renée Elise Goldsberry,1971-01-02,,1,"San Jose, California, USA",1.549808
1455957,1455957,Brynne Norquist,,,0,,3.1e-05
74060,74060,Amy Berg,,,0,"Los Angeles, California, USA",0.024394
1299226,1299226,Laura Lippman,,,0,,0.004536
156828,156828,Sharon Omi,,,1,,0.168
1383577,1383577,Teddy Chen Culver,,,0,,2e-06
565339,565339,Aidan Bristow,,,2,"Preston, Lancashire, England, UK",0.004273
